chirp_channel,url,lyrics,style,audio_path,audio_seconds
chirp-beta-2,https://cdn.discordapp.com/attachments/1135903449314238464/1182279348452081694/chirp.mp4?ex=65841e72&amp,"In the dimming glow of day's retreat,
We walk a road with no clear sign.
Echoes of tomorrow, subtly sweet,
Lost in the maze of the grand design.

Unknown futures, silently they beckon,
Through the strings of destiny's play.
In this dance of life, a mystery to reckon,
In our wordless song, we find our way.","['acoustic grunge, alice in chains']",audio/000454.wav,39.09
chirp-beta-2,https://cdn.discordapp.com/attachments/1135903449314238464/1182279349039280178/chirp.mp4?ex=65841e72&amp,"In the dimming glow of day's retreat,
We walk a road with no clear sign.
Echoes of tomorrow, subtly sweet,
Lost in the maze of the grand design.

Unknown futures, silently they beckon,
Through the strings of destiny's play.
In this dance of life, a mystery to reckon,
In our wordless song, we find our way.","['acoustic grunge, alice in chains']",audio/000455.wav,40.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254072779264000/chirp.mp4?ex=658406e8&amp,"Get down and get silly,
With Babs, Nick and Lilly,
Get down,
Get Silly,
With Babs, Nick and Lilly",['reggae'],audio/000456.wav,8.66
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254074029162606/chirp.mp4?ex=658406e8&amp,"Get down and get silly,
With Babs, Nick and Lilly,
Get down,
Get Silly,
With Babs, Nick and Lilly",['reggae'],audio/000457.wav,7.8
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254132095098892/chirp.mp4?ex=658406f6&amp,"Get down and get silly,
With Babs, Nick and Lilly,
Get down,
Get Silly,
With Babs, Nick and Lilly",['reggae'],audio/000458.wav,40.02
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254147668557824/chirp.mp4?ex=658406fa&amp,"Get down and get silly,
With Babs, Nick and Lilly,
Get down,
Get Silly,
With Babs, Nick and Lilly",['reggae'],audio/000459.wav,40.02
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254365071900713/chirp.mp4?ex=6584072d&amp,"Get down and get silly,
With Babs, Nick and Lilly,
Get down,
Get Silly,
With Babs, Nick and Lilly",['reggae'],audio/000460.wav,91.38
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254338098339870/chirp.mp4?ex=65840727&amp,"Get down and get silly,
With Babs, Nick and Lilly,
Get down,
Get Silly,
With Babs, Nick and Lilly",['reggae'],audio/000461.wav,13.7
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254338542936144/chirp.mp4?ex=65840727&amp,"Get down and get silly,
With Babs, Nick and Lilly,
Get down,
Get Silly,
With Babs, Nick and Lilly",['reggae'],audio/000462.wav,7.49
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254691992735794/chirp.mp4?ex=6584077b&amp,"Guclu olmayi istedik rabbim sorunlari cozmem icin beni yasama bagladi

[Verse]
Allah, the One who guides us on our way
In every moment, in every part of the day
His love and mercy, forever shining bright
He listens to our prayers, both day and night

[Chorus]
Allah, oh Allah, we seek Your love
You're the One we adore, the Mighty above
Guide us through darkness, and show us the light
Allah, oh Allah, be with us day and night",['pop'],audio/000463.wav,30.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182254693125206086/chirp.mp4?ex=6584077c&amp,"Guclu olmayi istedik rabbim sorunlari cozmem icin beni yasama bagladi

[Verse]
Allah, the One who guides us on our way
In every moment, in every part of the day
His love and mercy, forever shining bright
He listens to our prayers, both day and night

[Chorus]
Allah, oh Allah, we seek Your love
You're the One we adore, the Mighty above
Guide us through darkness, and show us the light
Allah, oh Allah, be with us day and night",['pop'],audio/000464.wav,29.85
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182255420425908294/chirp.mp4?ex=65840829&amp,"ruh ateş su ask

[Verse]
Özgüne bir müzik rahat slot
Kalbimizde hissederiz her not
Sözlerinle tınılanır bir umut
Ruhumuzda titrer, bitmez bu sıcak

[Chorus]
Ruhumuzun bitmeyen ateşi
Yüreğimizde yanar en derinde
Özgürce dans ederiz hissiyatla
Sonsuz bir müziğe eşlik ederiz biz",['ruhumuzun bitmeyen atesi'],audio/000465.wav,40.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182255421055049809/chirp.mp4?ex=65840829&amp,"ruh ateş su ask

[Verse]
Özgüne bir müzik rahat slot
Kalbimizde hissederiz her not
Sözlerinle tınılanır bir umut
Ruhumuzda titrer, bitmez bu sıcak

[Chorus]
Ruhumuzun bitmeyen ateşi
Yüreğimizde yanar en derinde
Özgürce dans ederiz hissiyatla
Sonsuz bir müziğe eşlik ederiz biz",['ruhumuzun bitmeyen atesi'],audio/000466.wav,40.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182255767567482932/chirp.mp4?ex=6584087c&amp,"тьма заволокла белый свет
скотились слезы в лужу
и в серце все тает как снег
и просится истина наружу
погоди немного будем счаслива жить
каждый день все утверждают
многим не нужна жизнь
а скольк5о тех кто цены ее непонимают
и собралось не мало людей
обсудить какуюто чуш
я не человек лиш тупой зверь
и признать это не боюсь
улыбайся сквозь слезы
так учил наш мир
жить хорошо поздно
любовь как кислый кефир
кто то задыхается кто то умирает
снова начинается никто не замечает","['Female Vocal, punk, punk']",audio/000467.wav,40.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182255768322453584/chirp.mp4?ex=6584087c&amp,"тьма заволокла белый свет
скотились слезы в лужу
и в серце все тает как снег
и просится истина наружу
погоди немного будем счаслива жить
каждый день все утверждают
многим не нужна жизнь
а скольк5о тех кто цены ее непонимают
и собралось не мало людей
обсудить какуюто чуш
я не человек лиш тупой зверь
и признать это не боюсь
улыбайся сквозь слезы
так учил наш мир
жить хорошо поздно
любовь как кислый кефир
кто то задыхается кто то умирает
снова начинается никто не замечает","['Female Vocal, punk, punk']",audio/000468.wav,40.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182256922888507452/chirp.mp4?ex=6584098f&amp,"[Verse 1]
Deeznuts flowin', you know I'm in control
Got the rhyme schemes that penetrate right to your soul
Steppin' up, haters wanna bring me down
But I'm too real, watch me flip that crown

[Chorus]
Deeznuts droppin', got the game locked tight
We keep it movin', shinin' under the spotlight
Can't deny, we bringin' that fire, no doubt
Deeznuts takin' over, we got clout

(Song complete",['hip hop'],audio/000469.wav,21.02
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182256923421188136/chirp.mp4?ex=6584098f&amp,"[Verse 1]
Deeznuts flowin', you know I'm in control
Got the rhyme schemes that penetrate right to your soul
Steppin' up, haters wanna bring me down
But I'm too real, watch me flip that crown

[Chorus]
Deeznuts droppin', got the game locked tight
We keep it movin', shinin' under the spotlight
Can't deny, we bringin' that fire, no doubt
Deeznuts takin' over, we got clout

(Song complete",['hip hop'],audio/000470.wav,31.7
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182257144813330462/chirp.mp4?ex=658409c4&amp,"лиш тупой зверь
и признать это не боюсь
улыбайся сквозь слезы
так учил наш мир
жить хорошо поздно
любовь как кислый кефир
кто то задыхается кто то умирает
снова начинается никто не замечает
в моей душе злость сожрала всю радость
и тупо говорю пришлось и чуствую скоро старость
дошли мы все до ручьки
начали красть сами в себя
и над страной чорные тучьки
плывут вроде весна","['Female Vocal, punk, Haunted house , Techno']",audio/000471.wav,30.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182257145547329617/chirp.mp4?ex=658409c4&amp,"лиш тупой зверь
и признать это не боюсь
улыбайся сквозь слезы
так учил наш мир
жить хорошо поздно
любовь как кислый кефир
кто то задыхается кто то умирает
снова начинается никто не замечает
в моей душе злость сожрала всю радость
и тупо говорю пришлось и чуствую скоро старость
дошли мы все до ручьки
начали красть сами в себя
и над страной чорные тучьки
плывут вроде весна","['Female Vocal, punk, Haunted house , Techno']",audio/000472.wav,30.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182258104008716288/chirp.mp4?ex=65840aa9&amp,"[verse]
In the black of night, where fright takes hold
Creatures lurking, secrets to unfold
Haunted animatronics, shadows arise
A haunting melody, sending shivers down my spine

[chorus]
Five Nights at Freddy's, a nightmare come true
Survive the horrors, they're after you
Lock the doors, keep your flashlight bright
Beware the animatronics, they'll haunt you tonight",['Rock music'],audio/000473.wav,35.25
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182258104625270864/chirp.mp4?ex=65840aa9&amp,"[verse]
In the black of night, where fright takes hold
Creatures lurking, secrets to unfold
Haunted animatronics, shadows arise
A haunting melody, sending shivers down my spine

[chorus]
Five Nights at Freddy's, a nightmare come true
Survive the horrors, they're after you
Lock the doors, keep your flashlight bright
Beware the animatronics, they'll haunt you tonight",['Rock music'],audio/000474.wav,33.86
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182258722446258176/chirp.mp4?ex=65840b3c&amp,"[Verse]
In dimly lit halls, we face our fears
As animatronic monsters draw near
Their haunting eyes, a menacing glow
Surviving the night, we won't let go

[Chorus]
Five Nights at Freddy's, the terror unfolds
In this haunted world, where nightmares behold
We're trapped in this nightmare, fighting back the fright
Locked in this rock song, we'll make it through the night",['Rock'],audio/000475.wav,24.09
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182258723054436394/chirp.mp4?ex=65840b3c&amp,"[Verse]
In dimly lit halls, we face our fears
As animatronic monsters draw near
Their haunting eyes, a menacing glow
Surviving the night, we won't let go

[Chorus]
Five Nights at Freddy's, the terror unfolds
In this haunted world, where nightmares behold
We're trapped in this nightmare, fighting back the fright
Locked in this rock song, we'll make it through the night",['Rock'],audio/000476.wav,23.25
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182259810209644544/chirp.mp4?ex=65840c40&amp,"Давай здіймы свій хід думок
Через сміх . триста шістдесят п'ять разив схид сонця
Осінь буде знову . Вибухне як наднова
Ти пам'ятаєш це слово
Кристал візьму раптово
Кілометрова напівпровідникÓва
Дорога цвіте цією весною
А кров у роті знайома
І сніг, як грім, немов бив громом
Осінь яка пороша кожен раз відкоша небезпек
На радіохвилі четвертий мототрек
Всі плачуть джергочуть горять
П'ють отруту пустоти смути дзеленчать
Неважливо вони порожні назавжди
Всі до пизди, все до пизди","['Female Vocal, punk, Haunted house , ska']",audio/000477.wav,40.05
chirp-beta-3,https://cdn.discordapp.com/attachments/1135911532732108921/1182259811010752532/chirp.mp4?ex=65840c40&amp,"Давай здіймы свій хід думок
Через сміх . триста шістдесят п'ять разив схид сонця
Осінь буде знову . Вибухне як наднова
Ти пам'ятаєш це слово
Кристал візьму раптово
Кілометрова напівпровідникÓва
Дорога цвіте цією весною
А кров у роті знайома
І сніг, як грім, немов бив громом
Осінь яка пороша кожен раз відкоша небезпек
На радіохвилі четвертий мототрек
Всі плачуть джергочуть горять
П'ють отруту пустоти смути дзеленчать
Неважливо вони порожні назавжди
Всі до пизди, все до пизди","['Female Vocal, punk, Haunted house , ska']",audio/000478.wav,40.05
